ㅁㄴ,메뉴,아이디,배당,양,text,text2
3742,칼국수에 끌림,비빔칼국수,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3743,칼국수에 끌림,오징어 덮밥,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3744,칼국수에 끌림,물냉면,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3745,칼국수에 끌림,비빔냉면,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3746,칼국수에 끌림,왕만두4개,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3747,칼국수에 끌림,손칼국수 세트,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3748,칼국수에 끌림,수제비세트,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3749,칼국수에 끌림,비빔칼국수 세트,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3750,칼국수에 끌림,오징어덮밥세트,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3751,칼국수에 끌림,냉면세트,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"무선 인터넷, 반려동물 동반",저희 칼국수에 끌림은 매일 정성스럽게 끓인 육수와 직접반죽한 면을 사용합니다
3752,막내낙지,낙지볶음,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3753,막내낙지,막내 낙곱새(소),종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3754,막내낙지,막내철판(소),종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3755,막내낙지,치즈철판,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3756,막내낙지,조개탕,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3757,막내낙지,낙지파전,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3758,막내낙지,계란말이,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3759,막내낙지,새우튀김,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3760,막내낙지,찐만두,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3761,막내낙지,튀김만두,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3762,막내낙지,소시지/베이컨추가,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3763,막내낙지,막내 낙곱새(중),종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3764,막내낙지,막내 낙곱새(대),종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3765,막내낙지,누룽지,종각역1번 출구에서236m,영업 종료11:30에 영업 시작11시 30분에 영업 시작,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",머릿속 하얗게 비우는 빨간맛 세상 가장 맛있는 매운맛을 느끼고 싶으시다면 종로 막내낙지로 오세요~
3766,북촌해물 구루메,멍게비빔밥과 섭국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3767,북촌해물 구루메,명란비빔밥과 섭국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3768,북촌해물 구루메,연어덮밥과 섭국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3769,북촌해물 구루메,낙씨밥과 뭇국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3770,북촌해물 구루메,육회비빔밥과 뭇국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3771,북촌해물 구루메,낙지강된장비빔밥과 뭇국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3772,북촌해물 구루메,꼬막장비빔밥과 뭇국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3773,북촌해물 구루메,소콩소콩과 뭇국,종각역1번 출구에서236m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 남/녀 화장실 구분",안녕하세요. 북촌해물 구루메 입니다. 아쉽게도 매장 사정으로 인해 10월부로 갑작스럽게 영업 을 종료하게 되었습니다. 그동안 방문해 ...
3774,ERROR,일월식당,,,,
3775,광화문양가,"향긋한 특식,백양탕 한상",종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분","양고기가 푸짐하게 들어간 보양백양탕과 붉은 국물의 홍양탕, 그리고 궁중사태찜이 대표적인 한식당입니다. 예로부터 동의보감에서 양고기의 기운은 대열(大熱)하다고 했습니다. 동물성 약재 중에 대열(大熱)하다고 한 것은 그리 흔하지 않은데. 양고기의 기운은 불처럼 뜨거워 단백질과 철분이 풍부하며, 지방과 탄수화물이 적어 매우 탁월한 보양식입니다. 한국식 보양탕에 대한 부정적 인식에서 벗어나 새로운 패러다임의 전 연령층이 즐길 수 있는 건강한 보양식을 선보입니다. 양갈비로 유명한 한남동 그릴도하에서 새롭게 낸 양고기 맛집으로 양고기를 전문적으로 취급하는 브랜드로서 최상의 양고기 맛을 자부하는 종로 맛집, 광화문 맛집입니다."
3776,광화문양가,건강한 수제소세지와 소고기 하이라이스,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분","양고기가 푸짐하게 들어간 보양백양탕과 붉은 국물의 홍양탕, 그리고 궁중사태찜이 대표적인 한식당입니다. 예로부터 동의보감에서 양고기의 기운은 대열(大熱)하다고 했습니다. 동물성 약재 중에 대열(大熱)하다고 한 것은 그리 흔하지 않은데. 양고기의 기운은 불처럼 뜨거워 단백질과 철분이 풍부하며, 지방과 탄수화물이 적어 매우 탁월한 보양식입니다. 한국식 보양탕에 대한 부정적 인식에서 벗어나 새로운 패러다임의 전 연령층이 즐길 수 있는 건강한 보양식을 선보입니다. 양갈비로 유명한 한남동 그릴도하에서 새롭게 낸 양고기 맛집으로 양고기를 전문적으로 취급하는 브랜드로서 최상의 양고기 맛을 자부하는 종로 맛집, 광화문 맛집입니다."
3777,광화문양가,개운한 홍양탕 한상,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분","양고기가 푸짐하게 들어간 보양백양탕과 붉은 국물의 홍양탕, 그리고 궁중사태찜이 대표적인 한식당입니다. 예로부터 동의보감에서 양고기의 기운은 대열(大熱)하다고 했습니다. 동물성 약재 중에 대열(大熱)하다고 한 것은 그리 흔하지 않은데. 양고기의 기운은 불처럼 뜨거워 단백질과 철분이 풍부하며, 지방과 탄수화물이 적어 매우 탁월한 보양식입니다. 한국식 보양탕에 대한 부정적 인식에서 벗어나 새로운 패러다임의 전 연령층이 즐길 수 있는 건강한 보양식을 선보입니다. 양갈비로 유명한 한남동 그릴도하에서 새롭게 낸 양고기 맛집으로 양고기를 전문적으로 취급하는 브랜드로서 최상의 양고기 맛을 자부하는 종로 맛집, 광화문 맛집입니다."
